"artist_name","track_id","track_name","acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","mode","speechiness","tempo","valence","popularity","time_signature_4"
"Brett Eldredge","26UehhGVOALQWDTvrUCk6h","Silent Night",0.94,0.286,237133,0.216,6.44e-06,0.122,-11.368,1,0.0301,77.518,0.18,41,FALSE
"Brett Eldredge","3shh7oqurN3DPdDQs5xJS2","Have Yourself a Merry Little Christmas",0.846,0.433,277213,0.345,0,0.258,-8.266,1,0.0268,98.877,0.347,40,FALSE
"Brett Lee Miller","4VSvMPZdOa1VrMM7PnJvwX","Bloom",0.868,0.384,301446,0.332,0.00301,0.116,-11.77,1,0.0295,83.078,0.155,26,TRUE
"Brett Lee Miller","6K7i5NYEr5FboBuftJiraH","Remain",0.675,0.429,285164,0.191,0.00888,0.109,-16.117,1,0.0292,142.008,0.113,14,TRUE
"Brett Miller","4d89agqW8XKVT8Zdn5fwe0","Eye to Eye (Veck Remix)",0.0227,0.582,264072,0.818,0,0.0727,-6.787,1,0.0463,109.921,0.435,33,TRUE
"Brevis","2JPJcDCcwnq5xy7m0SPoUH","Too Late",0.0604,0.466,231990,0.713,0.000512,0.0825,-4.499,1,0.0675,95.084,0.148,30,TRUE
"Brian Courtney Wilson","0UdFZVzZTW4ItLP8Ju6faK","One More Praise",0.0173,0.675,237707,0.636,0,0.0931,-7.302,1,0.154,110.018,0.638,23,TRUE
"Brian Courtney Wilson","21p6zrxoJ27CpKmUWaYaKZ","Our Father Is Kind",0.61,0.357,254760,0.276,0.0015,0.114,-13.878,1,0.0439,77.373,0.0965,27,TRUE
"Brian Crain","5PJPNF71zTHJ9KjRPRtmcb","Sleep Nocturne",0.988,0.258,216660,0.0315,0.928,0.118,-23.275,1,0.0447,176.278,0.0776,30,TRUE
"Brian Culbertson","69EdFxEAI8ljNENjGaRPxe","The Look",0.265,0.685,401159,0.391,0.785,0.0759,-11.255,0,0.0367,117.979,0.262,24,TRUE
"Brian Hyland","3IUVWOjc7syS2Z0QOw8QaR","Summer Job",0.693,0.57,116007,0.559,0,0.324,-12.355,0,0.0478,143.824,0.909,22,TRUE
"Brian Merrill","4J0RBI8M0CN8VIcZB8msHB","Bliss Bunnies",0.873,0.612,121808,0.464,0.0189,0.106,-7.37,1,0.0255,95.111,0.364,20,TRUE
"Brian Nhira","0KsJuNgPDjKUCVbPyhwATW","Is This Love?",0.132,0.576,201118,0.569,6.53e-05,0.17,-7.409,1,0.0365,105.985,0.369,28,TRUE
"Bridie Madinger","5WBydqXEM3Cam9SMORSrQa","Left My Catalyst Behind",0.00321,0.522,224653,0.887,0,0.073,-4.605,0,0.0327,129.951,0.402,27,TRUE
"Bridie Madinger","2ibObS6BicJVJjU1R1cfja","Staring at My Shit",0.42,0.418,242887,0.432,0,0.259,-6.786,0,0.0284,57.48,0.197,25,TRUE
"Bridie Madinger","42HVgqDo1IjPh4k7S26m4H","Drunk on Masturbation",0.14,0.474,223007,0.836,2.09e-06,0.202,-4.496,0,0.0301,102.519,0.218,24,TRUE
"Bridie Madinger","7068Kvy5jbXYOeWTTapuVC","Greased Memory",0.246,0.492,195265,0.606,1.49e-05,0.0935,-5.975,0,0.0254,97.035,0.346,26,TRUE
"Brieanna James","41DFAIzlIY47zQTAggVQR4","Hunt (A Guy Like Sam Hunt)",0.00706,0.651,204000,0.845,0,0.052,-5.445,0,0.0554,120.026,0.692,8,TRUE
"Brielle Von Hugel","35715HV3KEbdK3YGQNciRA","Illusions",0.58,0.633,212553,0.55,0.000477,0.112,-8.682,1,0.163,93.905,0.0744,26,TRUE
"Brighten","4F0J7G1dKNfY6qbTxXhtxS","Never Alone (Acoustic)",0.852,0.52,196365,0.302,1.61e-06,0.117,-8.708,1,0.0344,90.095,0.43,17,TRUE
"Brighten","2GALok7UvSfIFDPRn0ERh6","Carolina (Acoustic)",0.809,0.543,166340,0.385,0.000111,0.192,-6.085,1,0.0294,115.04,0.39,14,TRUE
"Brighter Note","2bcDMaH63Fk4St2qTampDU","Enjoy The View - Original Mix",0.836,0.418,142948,0.26,0.948,0.112,-13.274,0,0.0405,180.15,0.411,3,TRUE
"Brijs","56b6kZuturLKiFl9v29tEp","JASMINE",0.137,0.706,193308,0.739,0.000363,0.101,-6.743,0,0.0816,111.935,0.654,18,TRUE
"Brinley Addington","0gvnQiZVqeTySWYrrFVt2v","If It Don't Have a Honky Tonk",0.0155,0.589,204365,0.92,0,0.311,-5.305,1,0.0471,135.007,0.338,10,TRUE
"Briston Maroney","4tBPcE8r9ossbiCJSDqk3t","Freakin' Out on the Interstate",0.374,0.463,251977,0.764,0,0.225,-5.058,1,0.0477,144.067,0.386,48,TRUE
"Brittany Foster","156sfU6XdXx4jwh2RLRcfU","Alive",0.312,0.803,241807,0.475,2e-05,0.0977,-7.205,0,0.0376,130.029,0.315,1,TRUE
"Brock Ansiolitiko","5aDp5tXD95QXTISgXqAmvZ","Quiérete",0.623,0.812,217931,0.649,0,0.0847,-9.03,0,0.245,87.005,0.507,36,TRUE
"Brock Berrigan","4cTPvxoAcwwPe7nSOvxs7Z","Monument Valley",0.0618,0.648,160279,0.818,0.473,0.0888,-8.007,1,0.0525,85.028,0.756,31,TRUE
"Brock Berrigan","0Ko2vMOAPx2rdJFFaYsuWA","Lake Powell",0.122,0.482,148353,0.808,0.221,0.591,-5.865,1,0.241,92.326,0.607,30,TRUE
"Brock Human","7eINnYG6yEJV4NVAK0InV8","All My Love (Live)",0.828,0.389,300735,0.303,0,0.114,-11.956,1,0.0347,122.984,0.157,37,TRUE
"Brodinski","5vNtFWksHeA9PxXr5RB4qk","The Matrix (feat. Hoodrich Pablo Juan)",0.28,0.811,188222,0.554,0,0.718,-7.475,1,0.255,120.032,0.283,29,TRUE
"BROHUG","6esZ9ouLLa5agsUb0Yu32t","Be Somebody",0.168,0.743,210398,0.937,0.000781,0.335,-3.188,1,0.0912,88.987,0.436,54,TRUE
"BROHUG","5X3Ftj2vZsftQ9lr40qu4m","Running",0.00773,0.801,207097,0.891,0.0244,0.0318,-3.794,1,0.143,123.968,0.287,22,TRUE
"Brojob","30TgUBaPEjG7IZ1q0IQYrC","Talk Shit Get Kissed",2.98e-05,0.462,205133,0.975,0.199,0.422,-3.502,1,0.12,110.059,0.146,26,TRUE
"Broken Luxury","2g5Ol9XYghNEEg9n8YQPDS","Moments",0.146,0.645,256500,0.45,7.78e-05,0.279,-10.327,1,0.0525,148.02,0.301,5,TRUE
"Brooklyn Duo","45VaCO5JkXA2ROPoyqh1qn","Perfect",0.955,0.15,268862,0.333,0.871,0.0992,-8.881,1,0.0357,187.457,0.21,37,FALSE
"brookx","2oCPhCn0QqsNlqVWlDwgtQ","Let Me",0.801,0.455,220465,0.463,0.000228,0.0998,-7.507,1,0.0475,84.937,0.339,20,TRUE
"Brose Royce","0PnQjXEasCyjX8B9vCpZ3H","Special",0.0239,0.612,177359,0.793,0,0.231,-5.801,0,0.157,110.98,0.672,14,TRUE
"Brothel","0z4vQdBRfV32K8k4bZk6rl","Notthere.",0.00156,0.428,186681,0.512,0.775,0.141,-12.375,0,0.0366,179.883,0.212,21,FALSE
"Brothel","43uRvf30Rvwmtychs0kM7g","Chairs",0.209,0.285,156029,0.231,0.131,0.0726,-16.546,0,0.0438,79.944,0.0372,32,TRUE
"Brother Larmatine","1pSrMP1ZtxUvtS9oYNpHP6","Super",0.734,0.691,51357,0.338,0,0.321,-17.185,1,0.958,145.481,0.823,22,TRUE
"Brother Larmatine","5zIQXlC6NsAIIxED6KPGkQ","Lari Lakay",0.508,0.365,218697,0.292,0,0.152,-16.213,1,0.0503,81.331,0.564,22,TRUE
"Brothers Osborne","0ya80Qhw7hgeJp2L6zvxcj","Shoot Me Straight - Radio Edit",0.00766,0.636,207053,0.784,1.07e-05,0.0806,-6.01,1,0.0454,96.996,0.613,60,TRUE
"Brothers Osborne","2khLTFePb4xHtaoHCJAzZb","A Couple Wrongs Makin' It Alright",0.345,0.814,174267,0.779,0.00302,0.0655,-8.295,1,0.109,88.009,0.885,46,TRUE
"Bruce Tunkel","282TIWR4kfKSR684oG4CGB","Home of the Brave",0.0665,0.333,331724,0.508,1.84e-05,0.794,-7.07,1,0.0298,174.079,0.281,5,FALSE
"Bryan ""BrySi"" Simon","4nZFVTtGzW2q0SkMr2zT0w","Titanfall Rap",0.0434,0.642,245050,0.719,0,0.294,-1.724,1,0.0388,145.991,0.113,19,TRUE
"Bryan & Katie Torwalt","51YwIV5laxNugYz32eJIdw","Be With Me",0.522,0.481,226108,0.539,0,0.111,-8.749,1,0.0314,95.969,0.282,50,TRUE
"Bryan Kearney","6prG5Eym3EyKszzlcH0IQA","Floorburn",0.00187,0.778,340870,0.895,0.856,0.365,-9.052,1,0.0801,137.999,0.594,17,TRUE
"Bryan Lazar","2TT4iYBkJ4PCaWUiiePJeu","Memories of You - Acoustic",0.056,0.426,238723,0.573,0,0.115,-9.767,1,0.0343,138.431,0.458,14,TRUE
"Bryan Lazar","0B5DH4uRFyGSwNJNED1PcA","Everybody's Got Somebody but Me",0.0348,0.539,226909,0.594,0,0.116,-10.352,1,0.0384,110.046,0.621,31,TRUE
"Bryann T","0PniXp68aM63RYAtNQZYeC","Fingerprints",0.862,0.822,198812,0.563,0,0.142,-6.742,1,0.0973,89.943,0.564,19,TRUE
"Bryant Myers","0XY2ujsi67FQSugfC20WLT","Vamo a da una Vuelta - Remix",0.439,0.817,290328,0.683,0,0.063,-5.487,0,0.27,80.02,0.736,46,TRUE
"Bryce Vine","03F0kSuBhDgD2zWlAwkG8x","On the Ball",0.125,0.674,190704,0.74,1.12e-05,0.192,-5.646,1,0.038,145.959,0.531,57,TRUE
"Bryce Vine","0Jq5zjXzpVleUcv9McGASH","Drew Barrymore - Bad Royale Remix",0.00494,0.568,201203,0.755,3.78e-06,0.196,-3.403,0,0.0483,152.009,0.545,37,TRUE
"Brymo","2oOubdxXkZSiF2RKwd3D2c","Mama",0.621,0.635,67200,0.368,0,0.336,-9.896,0,0.0426,74.963,0.362,20,FALSE
"Brymo","7qn8GxqlEN8sIvBQFSvvZH","Heya!",0.718,0.52,210733,0.162,0,0.142,-13.196,1,0.0401,128.021,0.141,25,TRUE
"Brynn Elliott","6jjthaSazWJUHKzNkkEDkQ","Might Not Like Me",0.284,0.88,196320,0.675,0,0.103,-5.035,1,0.0359,114.022,0.561,63,TRUE
"Bryzone_ybp","6ho7Ri0e7IReLCiOUw6Yvc","so many things",0.904,0.602,143936,0.473,0.685,0.101,-6.238,0,0.262,80.004,0.28,14,TRUE
"BTS","4CvId64YZSB0RfRdfzPIQU","So What",0.0238,0.656,281521,0.883,0,0.0481,-4.294,0,0.0737,129.947,0.46,68,TRUE
"Buck Meek","0zZi4WHjgTOgqWdVWXW5vZ","Maybe",0.82,0.484,170359,0.511,0.695,0.209,-9.819,0,0.0718,176.518,0.62,25,TRUE
"Buck Meek","5pmLYxaNOt8utTEaWsuR63","Ruby",0.63,0.441,153690,0.489,0.00102,0.112,-11.337,0,0.104,164.487,0.316,9,TRUE
"Bucolic","0O6MqK4DsobDoWIRSUmmHz","Dendroid",0.593,0.545,270991,0.562,0.257,0.277,-8.554,1,0.0307,139.971,0.302,12,FALSE
"Budakid","7pgnig30EU9a9uY2bUmL0X","Nautique - Petar Dundov Remix",0.0419,0.715,230093,0.677,0.797,0.416,-8.644,0,0.054,120.004,0.46,15,TRUE
"Buddy","2fCZkUscIJQSFVnqA9xlOF","Shine",0.000107,0.7,225933,0.65,0,0.254,-6.917,1,0.128,138.994,0.445,46,TRUE
"Buddy Brown","6eyv6HUp5OFNx5tI7fIZEp","Just Sayin'",0.0038,0.63,207040,0.816,8.81e-05,0.133,-6.876,1,0.0318,109.919,0.674,44,TRUE
"Buffalo Tom","3cMpBh1PlXBj1Xx7o6slJo","In the Ice",0.106,0.202,178173,0.831,8.56e-05,0.269,-4.059,1,0.0393,77.616,0.586,18,TRUE
"Buffalo Tom","6rmvV4Xe6EasGBqlORZILV","The Seeker - Bonus",0.000978,0.326,183547,0.952,0.247,0.225,-3.114,1,0.0481,94.843,0.555,17,TRUE
"Buhano","6YhsrWJekCe8ygrY6Hn9lH","Nor",0.363,0.658,127409,0.628,0.956,0.106,-10.989,1,0.0386,122.677,0.797,17,TRUE
"Bullet For My Valentine","2xhbErLGa9rD51IJyIpos4","Under Again",0.0016,0.421,250600,0.758,0,0.108,-6.067,0,0.0619,76.964,0.181,52,TRUE
"Bullet For My Valentine","6NWUcUM4zmDlfl1luFSXqm","Coma",0.00668,0.55,213564,0.881,0,0.0752,-5.452,0,0.0941,125.855,0.31,50,TRUE
"Bullet For My Valentine","6rKbCZwk0bdcJ1BU96CuW5","Breathe Underwater",0.342,0.384,221158,0.451,0,0.0695,-10.031,0,0.0291,77.999,0.24,52,TRUE
"Bullseye","2FKn9vuUxkpGlZwyj3bzF9","Tick Tock",0.00221,0.697,225834,0.968,0.489,0.287,-0.08,1,0.127,154.57,0.732,17,TRUE
"Bulova","0fFYvNQnqBg4Yrt5DgBLD8","Besos",0.552,0.79,221000,0.894,0,0.0756,-4.948,0,0.0617,96.992,0.886,17,TRUE
"Bumpin Uglies","2s26BewE9x35I37pDDVmM8","Budtender",0.045,0.463,234840,0.827,1.05e-06,0.0611,-3.837,0,0.224,86.932,0.508,27,TRUE
"Bun B","18DuFhqnuRuBoZjlgIfmP5","Never Going Back (feat. Giggs)",0.0287,0.701,228173,0.73,0,0.144,-5.178,0,0.218,149.123,0.844,32,TRUE
"Bun B","6N5RTZPVTm3kpZVyAlkS5B","KnoWhatImSayin (feat. Slim Thug & Lil Keke)",0.0118,0.694,232360,0.629,0,0.128,-4.985,1,0.295,160.183,0.109,39,TRUE
"Bun B","4Hwu5RxrqlZUtI9BKOglCR","Blood On The Dash (feat. Gary Clark Jr.)",0.00682,0.497,256880,0.607,0,0.115,-4.716,0,0.314,74.133,0.565,36,FALSE
"Bun B","5oi2WGEjvIRB8JzzRGe8Ua","Gone Away (feat. Leon Bridges & Gary Clark Jr.)",0.111,0.676,294107,0.457,0.000131,0.391,-9.191,1,0.0423,140.863,0.229,48,TRUE
"Bunker Mountain","0tRa91m0uC9M4S3esiX3Bt","Cement Truck Stalled Out",0.53,0.63,127800,0.0106,0.2,0.0967,-16.891,1,0.0695,98.548,0.321,23,FALSE
"Bunko Stew","6fQchsqD3GEioYlIlGtpDi","The Music",0.375,0.614,199979,0.44,0.892,0.113,-7.15,0,0.0426,84.38,0.201,21,TRUE
"burialshroud","4xsB3aq9xNWdUTP57FJD84","27's",0.0102,0.666,183589,0.769,2.2e-06,0.122,-6.279,1,0.0444,119.247,0.205,17,TRUE
"Burna Boy","0Dw31CdnDXZtBryYSy1Cqh","Ph City Vibration",0.0674,0.777,226881,0.752,0,0.303,-4.851,1,0.0738,102.973,0.458,44,TRUE
"Burnout MacGyver","50J9tgV3L8xqhgpCmwPGmM","Never Be",0.172,0.576,182769,0.675,0,0.0763,-6.805,1,0.0464,129.844,0.199,11,TRUE
"Bury Tomorrow","6REc2Tq4G2RW5zKXtusTLF","Black Flame - Single Edit",5.7e-05,0.376,233964,0.982,5.41e-06,0.16,-3.779,0,0.0625,148.926,0.15,56,TRUE
"Bust-R","3jKlEs9hQ3nXSBCAwG3I0d","We Are the Ones - Radio Edit",0.0317,0.607,187857,0.899,0.00115,0.104,-1.729,0,0.0613,126.01,0.199,27,TRUE
"Bustafunk","42DuMnaEzysJCA7oCXaQMH","My Heart Is on Fire",0.0243,0.639,134147,0.9,7.46e-05,0.276,-4.658,1,0.0343,95.014,0.175,12,TRUE
"Bvss Jvnkie","7LqF5uHtjupMjSIUwgqeSD","Honestly",0.729,0.972,118154,0.15,0.73,0.0858,-18.549,1,0.553,129.983,0.82,35,TRUE
"Bvss Jvnkie","6LkSpREtoM5HUbN5gJwBwD","Self love",0.38,0.732,73507,0.0593,0.041,0.0842,-27.592,0,0.261,113.896,0.676,32,FALSE
"Bvss Jvnkie","4oU03QOFucMhpfaZzSh3a6","Bunouts",0.702,0.75,178605,0.202,0.891,0.108,-17.268,1,0.0995,128.992,0.653,34,TRUE
"by RAVEN","0jq67EzN7yPhHvny1NyUpr","We Are Brothers (Strong Viking anthem 2018)",0.00651,0.599,243424,0.778,0,0.122,-6.31,0,0.102,130.02,0.154,36,TRUE
"Bye Bye Bad Man","52j9eVIsmlm4ylOIAyt3rD","You're Always Right About Love",0.105,0.437,234217,0.779,0.00544,0.29,-4.391,1,0.0276,80.022,0.531,17,TRUE
"C-Ro","3o4NsSZZ4tJ77Oy7m1wRsz","Rude",0.0234,0.773,170000,0.799,0.000584,0.0819,-6.883,1,0.0357,123.023,0.448,26,TRUE
"C-Rock","040PA4gGhjkw4KFybHWEao","Fuck Trump",0.251,0.601,247264,0.728,0,0.399,-7.495,0,0.4,79.657,0.611,10,TRUE
"C-Rock","5Q0564o1GlSEKpgDSPowkb","Outro",0.653,0.889,63261,0.556,0,0.152,-9.423,1,0.336,110.715,0.811,9,FALSE
"C-Word","0GLBF70EpnMrNwkrF29JsU","Sweetness",0.512,0.646,202035,0.464,0,0.0849,-11.746,1,0.27,176.978,0.338,2,FALSE
"C. Tangana","5THnzdXOBNjVD4fipR3EAu","Cuando Me Miras",0.411,0.824,143127,0.57,6.01e-05,0.154,-6.768,0,0.07,120.029,0.345,64,TRUE
"C. Tangana","2OVIj8EyzLL8PbpYxhpYxH","Sangre",0.0566,0.721,132206,0.759,1.53e-06,0.128,-2.985,1,0.0722,169.936,0.0803,46,TRUE
"C.O.Z.","2f89aCFZWHL52UlCzUeqDz","On Fire - Original Mix",0.000294,0.889,391000,0.897,0.81,0.113,-7.696,0,0.099,124.001,0.839,10,TRUE
"C3 Church Toronto","4fcc4kbPMjLBmDOR9M635A","Refuge",0.701,0.43,266667,0.53,0,0.0697,-6.128,0,0.0305,94.067,0.171,18,FALSE
"C3 Music","1QjKsoY2pLd1PobUrQW2T8","Miracles",0.133,0.308,305893,0.495,0,0.376,-6.48,1,0.0348,141.31,0.0937,23,TRUE
"Ca$his","0MiAP4EQGIuikH23RTyP53","What",0.00497,0.753,152704,0.502,0,0.0903,-8.804,1,0.313,169.834,0.219,49,TRUE
"Cadet de l'espace","3Wybg2sLkq2ZrA364KfQfz","Soul Lotion",0.987,0.213,210000,0.00257,0.897,0.163,-31.156,0,0.04,68.041,0.14,67,TRUE
"Cafe Music BGM channel","3QrBYLFUsieaO06ZQ6QW2l","Jazz & White",0.985,0.677,218000,0.199,0.914,0.114,-17.718,1,0.055,123.7,0.448,17,FALSE
"Cafe Music BGM channel","0cM6oGobGhMN8FVSnOJnMW","SAKURA Cafe",0.97,0.422,255793,0.0463,0.917,0.106,-21.94,1,0.041,73.694,0.0399,14,TRUE
"Cafe Music BGM channel","34O1I1fIaxLfJupJOH0rsB","Summer Morning",0.914,0.584,181503,0.51,0.931,0.0921,-12.868,1,0.0358,112.345,0.742,25,TRUE
"Cafe Music BGM channel","3h0oeP6wsaOdsm0y624cYk","SURF & SOUL",0.642,0.696,141758,0.401,0.835,0.107,-15.505,1,0.0614,172.091,0.492,15,TRUE
"Cafe Music BGM channel","0BeDzUcRGllCP46DGKamq3","SPRING JAZZ",0.984,0.522,228642,0.116,0.944,0.112,-18.338,0,0.0351,136.148,0.0654,13,TRUE
"Cages","0TVnjLUAHWKL16QAELVm2s","Behind (feat. Fiora)",0.0374,0.681,191182,0.9,0.00157,0.0816,-5.595,1,0.0739,123.001,0.457,63,TRUE
"Caissie Levy","7tBQUED3wGPIAnBoqFr715","Dangerous to Dream - From ""Frozen: The Broadway Musical"" / First Listen",0.738,0.326,295410,0.236,0,0.0516,-11.924,1,0.0335,134.116,0.331,30,TRUE
"Caitlin Canty","60hvjoh4xAdVhNuzkXIIUl","River Alone",0.446,0.531,294470,0.418,0.00194,0.107,-11.061,1,0.0281,124.849,0.351,18,TRUE
"Caitlyn Smith","5nAmQ1jQdA1utNc3xQcfZe","Contact High",0.102,0.585,252053,0.789,1.59e-05,0.0768,-4.852,1,0.0471,90.736,0.658,29,TRUE
"Caitlyn Smith","6Es7tJ3G3oQ7rifkPRqpHu","Before You Called Me Baby",0.436,0.353,224253,0.461,0,0.13,-5.812,1,0.0401,165.315,0.395,37,FALSE
"Cake","497nos7LG28Sv5b24P2fW7","Sinking Ship",0.0215,0.569,263750,0.85,8.93e-05,0.356,-4.702,1,0.0358,135.085,0.63,51,TRUE
"Cal Chuchesta","0jWV8J0UUfvh64Gpqn3Xop","Don't Talk to Me",0.0397,0.959,168594,0.252,0.000118,0.0712,-20.628,1,0.325,119.971,0.594,26,TRUE
"Cal Scruby","6RNK1iaaGewYrMYAKHzGIt","Back Up",0.477,0.855,192000,0.582,6.17e-06,0.102,-10.811,1,0.319,140.039,0.558,30,TRUE
"Caleb and Kelsey","3wqqG51TdysNARcSLQaQGk","From This Moment On / You’re Still the One",0.753,0.447,221820,0.281,0,0.138,-5.888,1,0.0359,134.423,0.443,51,TRUE
"Caleb and Kelsey","1nF3YJyrdZkImSLSpaectg","Never Enough",0.782,0.513,201874,0.374,0,0.154,-6.554,1,0.0356,133.022,0.348,45,TRUE
"Caleb and Kelsey","1c62NKkaRRiIzgznyDU0Lj","In Christ Alone / Cornerstone / The Solid Rock",0.81,0.442,206495,0.162,0,0.0655,-11.462,1,0.0408,141.742,0.447,47,TRUE
"Caleb Caudle","4zb0A1F7FC2mCnqGxImaBG","Crushed Coins",0.897,0.642,184327,0.193,3.56e-06,0.171,-13.315,1,0.032,145.297,0.312,10,TRUE
"Caleb Cruise","7K4EUTgBgOdS4xlPsVdUDs","Golden Child",0.186,0.695,147692,0.508,0.000292,0.127,-10.004,1,0.0499,130.057,0.28,15,TRUE
"Caleb Francis","1pHSjJqBVQHfIYzjjX93E9","Loads in a Chevy",0.102,0.411,76935,0.855,0,0.712,-5.818,1,0.0972,160.174,0.677,8,TRUE
"Caleb Hawley","4ZrNftklcoTso5CvllfvSE","You Sexy Thing",0.254,0.805,269625,0.22,2.62e-05,0.171,-14.633,1,0.415,139.94,0.565,18,TRUE
"Caleb Hyles","3rP9i4F0myCkqiTkIYemp8","Again",0.00431,0.59,253714,0.847,6e-04,0.334,-7.943,0,0.0463,140.012,0.761,31,TRUE
"Caleb Lee Hutchinson","7jbPVCg4cOi0KVs5LTKBhj","Johnny Cash Heart",0.133,0.631,252902,0.742,0,0.281,-5.169,1,0.025,96.001,0.526,42,TRUE
"Call Me Karizma","3i2eBvse2q7CSfkH64e2ap","God (Damnit)",0.684,0.651,132714,0.413,0,0.124,-8.168,1,0.235,97.635,0.274,7,TRUE
"Call Me Karizma","4oaBBSYHRPhRpB56aj5U1X","Angel",0.0138,0.604,168618,0.718,0,0.445,-6.358,0,0.035,145.929,0.377,38,TRUE
"Call to Sleep","5EyJGJAJMLOSHSn9FHSfHl","Amy",0.902,0.618,158000,0.152,0.893,0.112,-18.483,1,0.0338,125.998,0.108,12,TRUE
"Call to Sleep","2HGUF8XzK8OHU1ZVVgx87P","Hold On",0.806,0.79,183773,0.41,0.921,0.106,-21.019,1,0.0444,119.948,0.562,12,TRUE
"Callalily","16rcYVrcVL9Q6JKjGiMOMw","Litrato",0.0513,0.606,251077,0.661,3.39e-05,0.0843,-9.095,1,0.0446,130.036,0.516,37,TRUE
"Calm Shores","0gmI4nDoev9Dk0rVno8emv","Ahimsa",0.971,0.136,275131,0.188,0.908,0.107,-16.551,1,0.0364,68.034,0.0831,51,FALSE
"Calvary Youth","3LMVuUGwnIsYex2B4mPEAw","Free",0.121,0.755,185907,0.622,0.12,0.0724,-6.225,0,0.0448,111.032,0.638,22,TRUE
"Calvin Harris","1EasDZKJKfLGRPnkx1VNGs","Promises (with Sam Smith) - Sonny Fodera Disco Mix",0.0129,0.692,237192,0.889,0.5,0.038,-6.671,1,0.0379,122.994,0.806,53,TRUE
"Calvin Valentine","61WOQTcnqSARcWNQnkzxaH","CTRL S",0.00853,0.503,134250,0.636,0.0263,0.132,-7.565,1,0.0424,143.823,0.737,7,TRUE
"Calvin Valentine","7ysZf0Jl2ZCWekfrNh59xp","Green Fields",0.221,0.66,117753,0.922,0.00522,0.138,-4.321,0,0.315,89.003,0.493,6,TRUE
"Calvin Valentine","6o7XARCthF3V2ErCirt6rl","Another World",9.05e-05,0.524,86292,0.757,0.38,0.155,-6.194,1,0.0648,177.875,0.417,7,TRUE
"Calypso Rose","3Bjb4YMLvNqDEMvHq2tS0J","I Am African (feat. Bunji Garlin) [Jillionaire Remix]",0.0305,0.85,202154,0.848,0.000295,0.0443,-4.307,1,0.151,129.981,0.94,19,TRUE
"Cam O'bi","6452rfXGmvPslUbp9NX7Cw","Jeri Curl",0.249,0.938,199965,0.405,1.09e-06,0.147,-10.509,1,0.354,105.932,0.493,28,TRUE
"Cameo","3anBRxyuuSZs4qnelSbjoP","Ifeoma",0.0598,0.919,207543,0.611,4.11e-06,0.0748,-3.463,1,0.0928,103.998,0.543,19,TRUE
"Cameron DeLuca","0ZBCuQHUvjmpZiQRzbybdj","Remember Zen",0.804,0.151,174706,0.284,0.986,0.0979,-15.432,0,0.0353,43.907,0.148,26,TRUE
"Cameron Sanderson","2aaaFCYMOA706ihh7cYRu7","Under the Weather",0.185,0.509,196364,0.656,2.91e-05,0.167,-8.674,0,0.0505,77.004,0.311,17,FALSE
"Camila Cabello","7sTtHHrD0zDpmzQzH3zegz","Consequences",0.889,0.455,178467,0.292,0,0.106,-6.792,1,0.0563,84.339,0.43,74,FALSE
"Camila Cabello","0xk4woi8ENN8VWFDZTcF8h","Never Be the Same (feat. Kane Brown)",0.238,0.6,225539,0.671,0,0.164,-4.875,1,0.0893,129.782,0.25,61,TRUE
"Camila Cabello","5HwnezK198pJCEj1l2Adjy","She Loves Control",0.166,0.65,177160,0.758,0,0.0889,-4.02,1,0.116,94.9,0.663,74,TRUE
"Camila Cabello","5vnpANH92iEajvGwE2oQ6r","Real Friends",0.235,0.701,223583,0.512,5.07e-06,0.135,-6.869,0,0.0969,91.947,0.663,79,TRUE
"Camiloskill","3AMfYy6eD7ptMUOgr5mTTa","Me Torturas 2.5",0.197,0.775,231764,0.587,1.79e-05,0.0983,-5.835,0,0.189,87.916,0.34,34,TRUE
"Camo & Krooked","1NiQHoBL5s2rqeZh7LGcGP","Loving You Is Easy - S.P.Y Club Mix",0.00206,0.614,278134,0.686,0.0406,0.0431,-4.483,0,0.0513,173.007,0.218,20,TRUE
"Camp Cope","5CBpLoXEY1z1x1e6x8wJnQ","Sagan-Indiana",0.702,0.306,235092,0.792,0,0.147,-5.481,1,0.0407,171.905,0.239,30,TRUE
"Camp Cope","6PlAiCxjWPYDUHwGdYFNxe","UFO Lighter",0.667,0.486,271639,0.873,0,0.118,-6.584,0,0.07,77.695,0.406,31,TRUE
"Cancer Bats","2wnARqQ3FvG4ZXTNM9zqwQ","Fear Will Kill Us All",2.07e-05,0.257,218467,0.983,0.472,0.0725,-4.296,1,0.155,173.983,0.0386,11,TRUE
"Cancer Bats","0v7eLdSBhm5rwIUn0EL3Rj","Heads Will Roll",2.02e-05,0.252,214173,0.994,0.276,0.341,-3.799,1,0.172,168.17,0.048,10,TRUE
"Cane Hill","58OxoTpgiqdVC9vmUcgCh5","Hateful",2.72e-05,0.462,187385,0.992,0.000578,0.345,-3.463,0,0.163,161.018,0.382,31,TRUE
"Canesecco","6Nge2WTCObf6E1D6esn2By","SparaTutto",0.0675,0.869,197217,0.571,0,0.0911,-8.15,0,0.101,115.095,0.531,51,TRUE
"Cannabis Club ATL","32sbLJPBZUqW0h08Th6K8m","Habits",0.0235,0.861,214329,0.591,0,0.113,-9.177,1,0.466,130.01,0.314,33,TRUE
