"expedition_id","member_id","peak_id","peak_name","year","season","sex","age","citizenship","expedition_role","hired","highpoint_metres","success","solo","oxygen_used","died","death_cause","death_height_metres","injured","injury_type","injury_height_metres","count","height_metres","first_ascent_year"
"OHMI89101","OHMI89101-09","OHMI","Ohmi Kangri",1989,"Spring","M",24,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6839,1985
"OHMI89101","OHMI89101-10","OHMI","Ohmi Kangri",1989,"Spring","M",35,"USA","Exp Doctor",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6839,1985
"OHMI89101","OHMI89101-11","OHMI","Ohmi Kangri",1989,"Spring","M",29,"Nepal","H-A Worker",TRUE,6839,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6839,1985
"PUMO80302","PUMO80302-02","PUMO","Pumori",1980,"Autumn","M",26,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,7138,1962
"PUMO80302","PUMO80302-03","PUMO","Pumori",1980,"Autumn","M",22,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,7138,1962
"PUMO80302","PUMO80302-04","PUMO","Pumori",1980,"Autumn","M",41,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,7138,1962
"PUMO80302","PUMO80302-05","PUMO","Pumori",1980,"Autumn","M",30,"Italy","Climber",FALSE,6600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,7138,1962
"PUMO80302","PUMO80302-01","PUMO","Pumori",1980,"Autumn","M",25,"Italy","Leader",FALSE,6600,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"Fall",NA,5,7138,1962
"PUMO92308","PUMO92308-02","PUMO","Pumori",1992,"Autumn","F",38,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,7138,1962
"PUMO92308","PUMO92308-03","PUMO","Pumori",1992,"Autumn","M",42,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,7138,1962
"PUMO92308","PUMO92308-04","PUMO","Pumori",1992,"Autumn","F",47,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,7138,1962
"PUMO92308","PUMO92308-05","PUMO","Pumori",1992,"Autumn","F",41,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,7138,1962
"PUMO92308","PUMO92308-06","PUMO","Pumori",1992,"Autumn","M",29,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,7138,1962
"PUMO92308","PUMO92308-07","PUMO","Pumori",1992,"Autumn","M",64,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,7138,1962
"PUMO92308","PUMO92308-01","PUMO","Pumori",1992,"Autumn","M",53,"France","Leader",FALSE,7138,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,7138,1962
"PUMO92308","PUMO92308-08","PUMO","Pumori",1992,"Autumn","M",30,"France","Climber",FALSE,7050,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,7138,1962
"PUMO96101","PUMO96101-01","PUMO","Pumori",1996,"Spring","M",36,"Czech Republic","Leader",FALSE,7138,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,7138,1962
"PUMO96101","PUMO96101-02","PUMO","Pumori",1996,"Spring","M",32,"Czech Republic","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"AMS",NA,8,7138,1962
"PUMO96101","PUMO96101-03","PUMO","Pumori",1996,"Spring","M",35,"Czech Republic","Climber",FALSE,7138,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,7138,1962
"PUMO96101","PUMO96101-04","PUMO","Pumori",1996,"Spring","F",23,"Czech Republic","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,7138,1962
"PUMO96101","PUMO96101-05","PUMO","Pumori",1996,"Spring","M",40,"Czech Republic","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,7138,1962
"PUMO96101","PUMO96101-06","PUMO","Pumori",1996,"Spring","M",38,"Czech Republic","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,7138,1962
"PUMO96101","PUMO96101-07","PUMO","Pumori",1996,"Spring","M",43,"Czech Republic","Climber",FALSE,7138,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,7138,1962
"PUMO96101","PUMO96101-08","PUMO","Pumori",1996,"Spring","M",36,"Czech Republic","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,7138,1962
"PUTH97302","PUTH97302-03","PUTH","Putha Hiunchuli",1997,"Autumn","M",51,"France","Climber",FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,7246,1954
"PUTH97302","PUTH97302-02","PUTH","Putha Hiunchuli",1997,"Autumn","M",45,"France","Climber",FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,7246,1954
"PUTH97302","PUTH97302-04","PUTH","Putha Hiunchuli",1997,"Autumn","M",42,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,7246,1954
"PUTH97302","PUTH97302-05","PUTH","Putha Hiunchuli",1997,"Autumn","M",32,"France","Climber",FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,7246,1954
"PUTH97302","PUTH97302-06","PUTH","Putha Hiunchuli",1997,"Autumn","M",44,"France","Climber",FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,7246,1954
"PUTH97302","PUTH97302-01","PUTH","Putha Hiunchuli",1997,"Autumn","M",38,"France","Leader",FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,7246,1954
"PUTH97302","PUTH97302-07","PUTH","Putha Hiunchuli",1997,"Autumn","M",34,"France","Climber",FALSE,6200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,7246,1954
"TAWO83101","TAWO83101-02","TAWO","Tawoche",1983,"Spring","M",29,"UK","Climber",FALSE,5790,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,6495,1974
"TAWO83101","TAWO83101-01","TAWO","Tawoche",1983,"Spring","M",24,"UK","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,6495,1974
"TAWO83101","TAWO83101-03","TAWO","Tawoche",1983,"Spring","M",31,"UK","Climber",FALSE,5790,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,6495,1974
"TAWO83101","TAWO83101-04","TAWO","Tawoche",1983,"Spring","M",24,"UK","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,6495,1974
"TAWO83101","TAWO83101-05","TAWO","Tawoche",1983,"Spring","M",29,"UK","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,6495,1974
"TILI91302","TILI91302-03","TILI","Tilicho",1991,"Autumn","M",39,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,7134,1978
"TILI91302","TILI91302-02","TILI","Tilicho",1991,"Autumn","M",48,"France","Deputy Leader",FALSE,7134,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,7134,1978
"TILI91302","TILI91302-04","TILI","Tilicho",1991,"Autumn","M",38,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,7134,1978
"TILI91302","TILI91302-05","TILI","Tilicho",1991,"Autumn","M",45,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,7134,1978
"TILI91302","TILI91302-06","TILI","Tilicho",1991,"Autumn","F",47,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,7134,1978
"TILI91302","TILI91302-07","TILI","Tilicho",1991,"Autumn","M",36,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,7134,1978
"TILI91302","TILI91302-08","TILI","Tilicho",1991,"Autumn","M",40,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,7134,1978
"TILI91302","TILI91302-09","TILI","Tilicho",1991,"Autumn","F",45,"France","Climber",FALSE,7134,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,7134,1978
"TILI91302","TILI91302-01","TILI","Tilicho",1991,"Autumn","M",34,"France","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,7134,1978
"TILI91302","TILI91302-10","TILI","Tilicho",1991,"Autumn","M",34,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,7134,1978
"TILI92301","TILI92301-02","TILI","Tilicho",1992,"Autumn","F",22,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,7134,1978
"TILI92301","TILI92301-03","TILI","Tilicho",1992,"Autumn","M",30,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,7134,1978
"TILI92301","TILI92301-04","TILI","Tilicho",1992,"Autumn","M",30,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,7134,1978
"TILI92301","TILI92301-05","TILI","Tilicho",1992,"Autumn","M",30,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,7134,1978
"TILI92301","TILI92301-06","TILI","Tilicho",1992,"Autumn","M",19,"Argentina","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,7134,1978
"TILI92301","TILI92301-08","TILI","Tilicho",1992,"Autumn","M",51,"Italy","Climber",FALSE,5900,FALSE,FALSE,FALSE,TRUE,"Avalanche",5900,FALSE,NA,NA,14,7134,1978
"TILI92301","TILI92301-09","TILI","Tilicho",1992,"Autumn","M",47,"Czechoslovakia","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,7134,1978
"TILI92301","TILI92301-10","TILI","Tilicho",1992,"Autumn","M",33,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,7134,1978
"TILI92301","TILI92301-11","TILI","Tilicho",1992,"Autumn","M",27,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,7134,1978
"TILI92301","TILI92301-12","TILI","Tilicho",1992,"Autumn","M",51,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,7134,1978
"TILI92301","TILI92301-01","TILI","Tilicho",1992,"Autumn","M",52,"Italy","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,7134,1978
"TILI92301","TILI92301-13","TILI","Tilicho",1992,"Autumn","M",54,"Argentina","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,7134,1978
"TILI92301","TILI92301-14","TILI","Tilicho",1992,"Autumn","M",45,"Italy","Climber",FALSE,5900,FALSE,FALSE,FALSE,TRUE,"Avalanche",5900,FALSE,NA,NA,14,7134,1978
"TILI92301","TILI92301-07","TILI","Tilicho",1992,"Autumn","M",51,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,7134,1978
"CHOY98307","CHOY98307-02","CHOY","Cho Oyu",1998,"Autumn","M",46,"USA","Climber",FALSE,7800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,8188,1954
"CHOY98307","CHOY98307-03","CHOY","Cho Oyu",1998,"Autumn","M",37,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,8188,1954
"CHOY98307","CHOY98307-04","CHOY","Cho Oyu",1998,"Autumn","M",26,"USA","Climber",FALSE,7400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,8188,1954
"CHOY98307","CHOY98307-05","CHOY","Cho Oyu",1998,"Autumn","M",62,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,8188,1954
"CHOY98307","CHOY98307-01","CHOY","Cho Oyu",1998,"Autumn","M",41,"USA","Leader",FALSE,8188,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,6,8188,1954
"DHA198302","DHA198302-02","DHA1","Dhaulagiri I",1998,"Autumn","M",25,"Greece","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,8167,1960
"DHA198302","DHA198302-01","DHA1","Dhaulagiri I",1998,"Autumn","M",56,"Greece","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,8167,1960
"DHA198302","DHA198302-03","DHA1","Dhaulagiri I",1998,"Autumn","M",28,"Greece","Climber",FALSE,7700,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,8167,1960
"DHA198302","DHA198302-04","DHA1","Dhaulagiri I",1998,"Autumn","M",30,"Greece","Climber",FALSE,7900,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"Exposure / frostbite",NA,5,8167,1960
"DHA198302","DHA198302-05","DHA1","Dhaulagiri I",1998,"Autumn","M",36,"Greece","Climber",FALSE,8100,FALSE,FALSE,FALSE,TRUE,"Fall",8100,FALSE,NA,NA,5,8167,1960
"AMAD98311","AMAD98311-02","AMAD","Ama Dablam",1998,"Autumn","M",32,"UK","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6814,1961
"AMAD98311","AMAD98311-03","AMAD","Ama Dablam",1998,"Autumn","M",38,"Canada","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6814,1961
"AMAD98311","AMAD98311-04","AMAD","Ama Dablam",1998,"Autumn","M",21,"Canada","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6814,1961
"AMAD98311","AMAD98311-05","AMAD","Ama Dablam",1998,"Autumn","F",35,"Canada","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6814,1961
"AMAD98311","AMAD98311-06","AMAD","Ama Dablam",1998,"Autumn","M",50,"Canada","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6814,1961
"AMAD98311","AMAD98311-01","AMAD","Ama Dablam",1998,"Autumn","M",37,"Canada","Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6814,1961
"AMAD98311","AMAD98311-07","AMAD","Ama Dablam",1998,"Autumn","M",19,"Canada","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6814,1961
"AMAD98311","AMAD98311-08","AMAD","Ama Dablam",1998,"Autumn","M",24,"USA","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6814,1961
"AMAD98316","AMAD98316-02","AMAD","Ama Dablam",1998,"Autumn","M",30,"USA","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6814,1961
"AMAD98316","AMAD98316-03","AMAD","Ama Dablam",1998,"Autumn","M",32,"UK","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6814,1961
"AMAD98316","AMAD98316-05","AMAD","Ama Dablam",1998,"Autumn","M",34,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6814,1961
"AMAD98316","AMAD98316-01","AMAD","Ama Dablam",1998,"Autumn","M",39,"UK","Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6814,1961
"AMAD98316","AMAD98316-06","AMAD","Ama Dablam",1998,"Autumn","M",42,"UK","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6814,1961
"AMAD98316","AMAD98316-07","AMAD","Ama Dablam",1998,"Autumn","M",42,"UK","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6814,1961
"AMAD98316","AMAD98316-08","AMAD","Ama Dablam",1998,"Autumn","F",32,"UK","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6814,1961
"AMAD98316","AMAD98316-09","AMAD","Ama Dablam",1998,"Autumn","M",50,"Israel","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6814,1961
"AMAD98316","AMAD98316-04","AMAD","Ama Dablam",1998,"Autumn","M",32,"UK","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6814,1961
"AMAD98316","AMAD98316-11","AMAD","Ama Dablam",1998,"Autumn","M",33,"Nepal","H-A Worker",TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6814,1961
"AMAD98316","AMAD98316-13","AMAD","Ama Dablam",1998,"Autumn","M",31,"Nepal","H-A Worker",TRUE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6814,1961
"LHOT88301","LHOT88301-01","LHOT","Lhotse",1988,"Autumn","M",45,"S Korea","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,8516,1956
"LHOT88301","LHOT88301-03","LHOT","Lhotse",1988,"Autumn","M",30,"S Korea","Climber",FALSE,8516,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,5,8516,1956
"LHOT88301","LHOT88301-02","LHOT","Lhotse",1988,"Autumn","M",34,"S Korea","Climber",FALSE,8516,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,5,8516,1956
"LHOT88301","LHOT88301-05","LHOT","Lhotse",1988,"Autumn","M",26,"S Korea","Climber",FALSE,8516,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,5,8516,1956
"LHOT88301","LHOT88301-04","LHOT","Lhotse",1988,"Autumn","M",25,"S Korea","Climber",FALSE,8516,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,5,8516,1956
"EVER81101","EVER81101-02","EVER","Everest",1981,"Spring","M",36,"France","Leader",FALSE,8250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,8850,1953
"EVER81101","EVER81101-05","EVER","Everest",1981,"Spring","M",38,"France","Climber",FALSE,8250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,8850,1953
"EVER81101","EVER81101-03","EVER","Everest",1981,"Spring","M",31,"France","Climber",FALSE,8250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,8850,1953
"EVER81101","EVER81101-09","EVER","Everest",1981,"Spring","M",27,"France","Climber",FALSE,8550,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,8850,1953
"EVER81101","EVER81101-06","EVER","Everest",1981,"Spring","M",26,"France","Climber",FALSE,8550,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,6,8850,1953
"KWAN82402","KWAN82402-01","KWAN","Kwangde",1982,"Winter","M",31,"Japan","Leader",FALSE,6186,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,6186,1978
"KWAN82402","KWAN82402-04","KWAN","Kwangde",1982,"Winter","M",31,"Japan","Climber",FALSE,6186,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,6186,1978
"KWAN82402","KWAN82402-02","KWAN","Kwangde",1982,"Winter","M",33,"Japan","Climber",FALSE,6186,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,6186,1978
"KWAN82402","KWAN82402-05","KWAN","Kwangde",1982,"Winter","M",29,"Japan","Climber",FALSE,6186,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,6186,1978
"KWAN82402","KWAN82402-03","KWAN","Kwangde",1982,"Winter","M",27,"Japan","Climber",FALSE,6186,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,6186,1978
"AMAD98402","AMAD98402-02","AMAD","Ama Dablam",1998,"Winter","M",35,"Australia","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,6814,1961
"AMAD98402","AMAD98402-01","AMAD","Ama Dablam",1998,"Winter","M",28,"Australia","Leader",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,6814,1961
"AMAD98402","AMAD98402-03","AMAD","Ama Dablam",1998,"Winter","M",27,"Australia","Climber",FALSE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,6814,1961
"AMAD98402","AMAD98402-04","AMAD","Ama Dablam",1998,"Winter","F",32,"UK","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,6814,1961
"AMAD98402","AMAD98402-05","AMAD","Ama Dablam",1998,"Winter","M",45,"Australia","Climber",FALSE,6814,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,6814,1961
"CHAM91301","CHAM91301-11","CHAM","Chamlang",1991,"Autumn","M",41,"Nepal","Climber",FALSE,7321,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,7321,1962
"SPHN93101","SPHN93101-02","SPHN","Sphinx",1993,"Spring","M",36,"India","Co-Leader",FALSE,6825,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,6825,1936
"SPHN93101","SPHN93101-01","SPHN","Sphinx",1993,"Spring","M",44,"Japan","Co-Leader",FALSE,6825,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,6825,1936
"SPHN93101","SPHN93101-14","SPHN","Sphinx",1993,"Spring","M",50,"Japan","Climber",FALSE,6825,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,6825,1936
"SPHN93101","SPHN93101-09","SPHN","Sphinx",1993,"Spring","M",46,"India","Climber",FALSE,6825,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,6825,1936
"SPHN93101","SPHN93101-04","SPHN","Sphinx",1993,"Spring","M",28,"India","Climber",FALSE,6825,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,6825,1936
"SPHN93101","SPHN93101-13","SPHN","Sphinx",1993,"Spring","M",25,"India","Climber",FALSE,6825,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,6825,1936
"SPHN93101","SPHN93101-11","SPHN","Sphinx",1993,"Spring","M",29,"India","Climber",FALSE,6825,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,6825,1936
"SPHN93101","SPHN93101-03","SPHN","Sphinx",1993,"Spring","M",38,"India","Climber",FALSE,6825,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,6825,1936
"SPHN93101","SPHN93101-15","SPHN","Sphinx",1993,"Spring","M",29,"India","Climber",FALSE,6825,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,6825,1936
"SPHN93101","SPHN93101-05","SPHN","Sphinx",1993,"Spring","M",36,"India","Climber",FALSE,6825,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,6825,1936
"SPHN93101","SPHN93101-08","SPHN","Sphinx",1993,"Spring","M",29,"India","Climber",FALSE,6825,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,6825,1936
"EVER96302","EVER96302-10","EVER","Everest",1996,"Autumn","M",35,"Nepal","H-A Worker",TRUE,7800,FALSE,FALSE,FALSE,TRUE,"Avalanche",7800,FALSE,NA,NA,13,8850,1953
"EVER99107","EVER99107-02","EVER","Everest",1999,"Spring","M",36,"France","Exp Doctor",FALSE,7600,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,10,8850,1953
"EVER99107","EVER99107-03","EVER","Everest",1999,"Spring","M",45,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8850,1953
"EVER99107","EVER99107-04","EVER","Everest",1999,"Spring","M",46,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8850,1953
"EVER99107","EVER99107-05","EVER","Everest",1999,"Spring","F",35,"France","Climber",FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8850,1953
"EVER99107","EVER99107-06","EVER","Everest",1999,"Spring","M",41,"UK","Climber",FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8850,1953
"EVER99107","EVER99107-07","EVER","Everest",1999,"Spring","F",45,"Switzerland","Climber",FALSE,8000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8850,1953
"EVER99107","EVER99107-08","EVER","Everest",1999,"Spring","M",38,"Switzerland","Climber",FALSE,8000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8850,1953
"EVER99107","EVER99107-09","EVER","Everest",1999,"Spring","M",46,"Switzerland","Climber",FALSE,7600,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,10,8850,1953
"EVER99107","EVER99107-10","EVER","Everest",1999,"Spring","M",33,"Switzerland","Climber",FALSE,8500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8850,1953
"EVER99107","EVER99107-01","EVER","Everest",1999,"Spring","M",46,"Switzerland","Leader",FALSE,7500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8850,1953
"EVER99113","EVER99113-02","EVER","Everest",1999,"Spring","F",42,"Ireland","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8850,1953
"EVER99113","EVER99113-03","EVER","Everest",1999,"Spring","M",44,"Ireland","Climber",FALSE,7900,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE,"Exposure / frostbite",NA,7,8850,1953
"EVER99113","EVER99113-01","EVER","Everest",1999,"Spring","M",38,"UK","Leader",FALSE,8700,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,7,8850,1953
"EVER99113","EVER99113-04","EVER","Everest",1999,"Spring","M",24,"USA","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,7,8850,1953
