id,name,mobility,state,population,urban,seg_racial,seg_income,seg_poverty,seg_affluenc e,commute,income,gini,share_01,gini_99,middle_class,local_tax_rate,local_gov_spending,progressivity,eitc,school_spending,student_teacher_ratio,test_scores,hs_dropout,colleges,tuition,graduation,labor_force_participation,manufacturing,chinese_imports,teenage_labor,migration_in,migration_out,foreign_born,social_capital,religious,violent_crime,single_mothers,divorced,married,longitude,latitude
36902,Roseburg,0.081977882,OR,163178,0,0.01,0.021,0.019,0.021,0.462,32479,0.385,8.286,0.302,0.589,0.029,2488,0,1.19,5.806,19.4,-4.257,0.004,0.012,1732,-0.199,0.558,0.137,0.22,0.004,0.032,0.022,0.023,-0.164,0.254,0.001,0.219,0.124,0.594,-123.3719406,43.07090759
37000,Modesto,0.093628272,CA,729182,1,0.121,0.051,0.043,0.056,0.372,31666,0.464,12.051,0.343,0.523,0.019,3836,6.3,0,5.838,23.5,-18.956,NA,0.007,333,-0.099,0.596,0.134,0.453,0.004,0.034,0.027,0.187,-1.574,0.446,0.005,0.204,0.101,0.561,-120.410408,37.66864014
37100,Bakersfield,0.121619716,CA,661645,1,0.214,0.099,0.076,0.116,0.362,28781,0.48,11.528,0.365,0.484,0.028,3644,6.3,0,5.756,23.6,-21.294,NA,0.008,2006,-0.067,0.565,0.06,0.245,0.003,0.039,0.023,0.169,-1.903,0.437,0.005,0.229,0.095,0.568,-119.1086044,35.30618668
37200,Fresno,0.074879371,CA,1419998,1,0.168,0.085,0.067,0.102,0.351,28267,0.508,11.107,0.397,0.468,0.02,3259,6.3,0,5.555,23.2,-18.836,NA,0.008,1969,-0.022,0.584,0.088,0.47,0.003,0.019,0.017,0.209,-1.648,0.466,0.006,0.222,0.087,0.549,-119.22789,36.71687317
37300,Chico,0.094842598,CA,387577,1,0.1,0.049,0.05,0.053,0.442,31471,0.444,8.792,0.356,0.519,0.019,2904,6.3,0,5.606,22.7,-14.579,NA,0.008,92,0.076,0.58,0.083,0.409,0.004,0.033,0.022,0.126,-0.921,0.291,0.004,0.223,0.112,0.531,-121.6650085,39.53987122
37400,Sacramento,0.096909009,CA,2570609,1,0.161,0.093,0.086,0.099,0.285,39560,0.451,12.004,0.331,0.492,0.02,3559,6.3,0,5.495,23.3,-11.615,-0.02,0.008,2457,0.021,0.625,0.085,0.528,0.004,0.034,0.027,0.147,-0.596,0.354,0.004,0.225,0.111,0.541,-120.8810654,38.54524994
37500,San Jose,0.129325882,CA,2393183,1,0.218,0.092,0.07,0.112,0.244,52004,0.535,26.38,0.271,0.42,0.023,3361,6.3,0,5.952,24,-20.475,NA,0.01,4664,-0.084,0.664,0.224,3.15,0.004,0.025,0.038,0.312,-0.609,0.432,0.003,0.155,0.091,0.541,-121.2914886,36.79400253
37601,Elko,0.160294116,NV,61917,0,0.121,0.047,0.044,0.044,0.513,32701,0.313,11.854,0.194,0.621,0.024,3116,0,0,6.64,17.9,-9.153,-0.002,0.016,1395,-0.174,0.667,0.016,0.022,0.005,0.027,0.023,0.09,-2.085,0.413,0.002,0.144,0.114,0.607,-116.7512283,39.81857681
37602,Winnemucca,0.16955018,NV,22799,0,0.021,0.011,0.009,0.016,0.496,31976,0.279,6.081,0.218,0.622,0.031,6251,0,0,6.121,17.5,-7.491,-0.011,NA,NA,NA,0.6,0.046,0.01,0.005,0.014,0.015,0.094,-2.048,0.374,0.003,0.137,0.123,0.628,-118.4091873,41.0092392
37603,Portola,0.117647059,CA,24379,0,0.028,0.011,0.011,0.013,0.552,36905,0.357,10.523,0.252,0.62,0.03,4132,6.3,0,5.694,22,-2.797,NA,0.041,264,-0.047,0.572,0.104,0.046,0.006,0.029,0.024,0.026,0.394,0.31,0.006,0.224,0.118,0.617,-120.8507614,39.97616959
37604,Reno,0.091030493,NV,453825,1,0.097,0.099,0.081,0.115,0.378,41398,0.46,16.934,0.291,0.542,0.02,2437,0,0,6.015,19.6,-10.295,0,0.013,2377,-0.106,0.67,0.086,0.43,0.005,0.042,0.027,0.125,-1.082,0.289,0.002,0.205,0.146,0.538,-118.7568665,39.50427246
37700,Santa Rosa,0.099550895,CA,603188,1,0.074,0.065,0.062,0.069,0.349,43636,0.445,14.83,0.297,0.498,0.02,3118,6.3,0,7.597,21.3,-14.668,NA,0.01,165,-0.032,0.645,0.118,1.01,0.005,0.022,0.026,0.13,-0.103,0.323,0.004,0.207,0.127,0.525,-122.7677917,38.93232346
37800,San Francisco,0.121525869,CA,4642561,1,0.207,0.11,0.095,0.122,0.212,54014,0.496,23.587,0.26,0.434,0.023,3650,6.3,0,5.917,22.9,-17.251,NA,0.012,4312,-0.109,0.656,0.103,0.683,0.004,0.02,0.03,0.262,-0.38,0.381,0.003,0.193,0.097,0.509,-122.1985855,38.06606293
37901,Las Vegas,0.080029011,NV,1568418,1,0.138,0.102,0.093,0.106,0.245,38429,0.518,20.8,0.31,0.525,0.021,3148,0,0,5.344,21.1,-16.716,NA,0.008,4577,-0.176,0.635,0.04,0.255,0.004,0.061,0.036,0.165,-2.317,0.352,0.002,0.221,0.136,0.533,-114.0264969,36.05942535
37902,Reno,0.109756097,NV,5071,0,0.244,0.015,0.013,0.012,0.687,34004,0.267,NA,NA,NA,0.018,3694,0,0,6.244,16.8,NA,NA,NA,NA,NA,0.589,0.062,-0.075,NA,0.018,0.023,0.024,-0.773,0.345,0.001,0.28,0.19,0.522,-118.5917435,38.64191818
37903,Mammoth Lakes,0.115942031,CA,30798,0,0.06,0.043,0.038,0.045,0.64,38537,0.381,7.066,0.311,0.551,0.048,4288,6.3,0,7.223,21,-14.086,NA,NA,NA,NA,0.666,0.036,0.037,0.007,0.025,0.022,0.096,0.228,0.426,0.003,0.205,0.117,0.552,-118.7063065,37.27253342
38000,San Diego,0.104364753,CA,2813833,1,0.196,0.112,0.089,0.132,0.247,40913,0.516,17.139,0.344,0.48,0.019,3083,6.3,0,5.406,23.5,-10.538,NA,0.011,2899,0.034,0.65,0.11,1.516,0.003,0.033,0.045,0.215,-0.944,0.437,0.004,0.201,0.102,0.52,-117.1072693,33.10883331
38100,Yuma,0.098213226,CA,302387,1,0.223,0.062,0.052,0.075,0.45,26908,0.495,9.975,0.396,0.45,0.023,3979,6.3,0,5.565,22.8,-19.096,NA,0.007,314,-0.148,0.499,0.049,1.172,0.003,0.034,0.026,0.278,-2.661,0.486,0.003,0.216,0.077,0.591,-114.6705933,33.04047394
38200,Santa Barbara,0.112940833,CA,646028,1,0.154,0.077,0.069,0.082,0.448,40050,0.48,16.672,0.313,0.505,0.022,2829,6.3,0,5.718,22.3,-10.878,NA,0.011,997,0.165,0.612,0.087,1.478,0.004,0.025,0.031,0.165,0.035,0.511,0.003,0.183,0.098,0.534,-120.0722809,34.86935425
38300,Los Angeles,0.096090205,CA,16393360,1,0.271,0.121,0.099,0.139,0.225,38902,0.566,18.528,0.381,0.463,0.023,3609,6.3,0,5.532,24.8,-17.336,NA,0.008,4956,0.024,0.614,0.148,1.277,0.003,0.013,0.018,0.309,-1.392,0.52,0.004,0.204,0.089,0.516,-116.2886734,34.07516861
38401,Lewiston,0.09020979,ID,88546,1,0.09,0.033,0.027,0.035,0.555,32663,0.357,6.848,0.288,0.589,0.016,1901,0.4,0,5.639,17.9,4.83,0.017,0.011,0,-0.154,0.595,0.134,0.171,0.005,0.011,0.013,0.016,0.555,0.4,0.001,0.203,0.127,0.576,-115.7686844,46.12074661
38402,Pullman,0.142361105,WA,75675,0,0.063,0.077,0.095,0.061,0.557,24766,0.333,6.766,0.266,0.611,0.018,1550,0,0,7.079,17.2,13.049,NA,0.026,2073,0.245,0.629,0.04,0.189,0.005,0.03,0.04,0.06,0.463,0.325,0.001,0.159,0.066,0.49,-117.4569702,46.73067093
38501,Moses Lake,0.096579477,WA,91126,0,0.165,0.021,0.02,0.022,0.512,29315,0.365,6.787,0.297,0.587,0.018,4621,0,0,7.336,20.5,-8.035,NA,0.011,1641,-0.082,0.624,0.128,0.586,0.005,0.024,0.026,0.182,-0.26,0.442,0.002,0.171,0.086,0.606,-119.3423462,47.29811096
38502,Wenatchee,0.093546048,WA,99219,1,0.063,0.035,0.024,0.04,0.503,36330,0.402,10.772,0.295,0.576,0.018,4553,0,0,6.269,20.6,-1.827,NA,0.01,1641,-0.127,0.64,0.071,0.213,0.005,0.023,0.019,0.132,0.221,0.373,0.001,0.172,0.105,0.609,-120.1486206,47.9200592
38601,Spokane,0.092801489,WA,608317,1,0.047,0.077,0.068,0.089,0.348,34286,0.414,10.294,0.311,0.573,0.018,2258,0,0,5.843,20.9,6.227,0.022,0.012,5682,0.05,0.641,0.106,1.397,0.004,0.029,0.021,0.037,0.371,0.344,0.001,0.212,0.122,0.566,-116.9176559,47.73950195
38602,Colville,0.097524755,WA,86890,1,0.258,0.023,0.019,0.022,0.427,29312,0.405,8.849,0.316,0.563,0.013,2834,0,0,6.828,20.2,-1.219,NA,NA,NA,NA,0.583,0.089,0.667,0.004,0.03,0.026,0.06,-1.069,0.257,0.001,0.202,0.114,0.592,-119.368103,48.25589752
38700,Longview,0.09277267,WA,220580,1,0.058,0.039,0.036,0.042,0.448,34298,0.379,8.287,0.296,0.576,0.021,3224,0,0,6.257,20.2,-1.591,-0.006,0.014,1660,-0.11,0.594,0.151,0.39,0.004,0.029,0.025,0.041,-0.039,0.304,0.002,0.227,0.129,0.567,-123.4893112,46.43405533
38801,Portland,0.093058541,OR,1842889,1,0.103,0.075,0.064,0.083,0.258,41718,0.419,15.8,0.261,0.522,0.031,2861,0,1.19,6.704,21.4,-2.673,0.022,0.013,7901,-0.107,0.694,0.155,1.531,0.004,0.027,0.023,0.11,0.165,0.335,0.001,0.193,0.117,0.544,-122.5852432,45.50732803
38802,The Dalles,0.104380243,OR,65297,0,0.067,0.017,0.017,0.016,0.53,32881,0.35,6.761,0.283,0.598,0.026,2931,0,1.19,6.744,18.6,-1.692,-0.001,0.015,1440,-0.147,0.621,0.106,0.955,0.005,0.015,0.017,0.091,0.561,0.382,0.001,0.187,0.111,0.611,-120.9777756,45.38042831
38901,Eugene,0.078895815,OR,936387,1,0.094,0.058,0.055,0.062,0.381,34589,0.399,10.922,0.289,0.572,0.027,2431,0,1.19,6.184,21.1,-3.381,0.015,0.014,5190,0.07,0.639,0.152,1.144,0.004,0.025,0.022,0.077,0.372,0.291,0.001,0.205,0.111,0.545,-122.91716,44.46360397
38902,Newport,0.072574481,OR,68741,0,0.043,0.011,0.01,0.011,0.49,36264,0.411,7.284,0.338,0.547,0.035,3803,0,1.19,6.472,19.4,-4.794,0.022,0.015,1296,-0.123,0.586,0.086,0.561,0.005,0.035,0.028,0.041,-0.573,0.237,0.001,0.242,0.141,0.566,-123.6389465,45.18978882
39000,Yakima,0.081706584,WA,255943,1,0.235,0.069,0.066,0.069,0.427,30403,0.442,10.008,0.342,0.533,0.015,2138,0,0,7.026,20.9,-10.483,NA,0.012,2524,0.104,0.622,0.107,0.799,0.004,0.019,0.023,0.154,-0.709,0.377,0.002,0.213,0.094,0.558,-120.9370956,46.98318863
39100,Kennewick,0.105854802,WA,332609,1,0.158,0.064,0.056,0.074,0.453,34510,0.362,8.535,0.276,0.554,0.018,5442,0,0,6.699,19.6,-4.494,0.007,0.015,7160,-0.043,0.643,0.094,0.812,0.004,0.02,0.018,0.112,-0.22,0.422,0.001,0.19,0.102,0.589,-118.6931992,45.92147064
